hour,day,lon_bin,lat_bin,congestion
11,0,83,73,5
11,0,83,75,16
11,0,83,81,3
11,0,84,48,9
11,0,84,56,4
11,0,84,73,8
11,0,84,75,15
11,0,84,81,2
11,0,85,48,10
11,0,85,56,53
11,0,85,72,3
11,0,85,73,6
11,0,85,75,19
11,0,85,81,2
11,0,86,47,11
11,0,86,56,7
11,0,86,72,7
11,0,86,75,12
11,0,86,81,3
11,0,87,47,11
11,0,87,56,5
11,0,87,72,6
11,0,87,75,12
11,0,87,81,2
11,0,88,47,12
11,0,88,56,4
11,0,88,72,12
11,0,88,75,10
11,0,88,81,2
11,0,89,47,9
11,0,89,48,4
11,0,89,56,1
11,0,89,57,6
11,0,89,72,20
11,0,89,75,12
11,0,89,81,2
11,0,90,48,19
11,0,90,49,32
11,0,90,57,12
11,0,90,72,30
11,0,90,75,9
11,0,90,81,4
11,0,91,48,42
11,0,91,49,41
11,0,91,57,8
11,0,91,72,8
11,0,91,75,9
11,0,91,81,2
11,0,92,48,7
11,0,92,56,5
11,0,92,72,6
11,0,92,75,8
11,0,92,82,2
11,0,93,56,5
11,0,93,72,6
11,0,93,75,4
11,0,93,76,2
11,0,93,82,3
11,0,94,56,3
11,0,94,72,9
11,0,94,75,2
11,0,94,76,7
11,0,94,82,2
11,0,95,56,6
11,0,95,72,16
11,0,95,75,9
11,0,95,82,4
11,0,96,56,9
11,0,96,72,12
11,0,96,75,8
11,0,96,82,2
11,0,97,56,8
11,0,97,75,8
11,0,97,82,3
11,0,98,56,8
11,0,98,75,6
11,0,98,82,2
11,0,99,56,6
11,0,99,75,5
11,0,99,82,2
11,0,100,33,113
11,0,100,34,10
11,0,100,35,12
11,0,100,36,11
11,0,100,37,9
11,0,100,38,8
11,0,100,39,8
11,0,100,40,10
11,0,100,41,6
11,0,100,42,11
11,0,100,43,9
11,0,100,44,9
11,0,100,45,12
11,0,100,46,13
11,0,100,47,11
11,0,100,48,14
11,0,100,49,186
11,0,100,50,9
11,0,100,51,9
11,0,100,52,9
11,0,100,53,9
11,0,100,54,43
11,0,100,55,66
11,0,100,56,332
11,0,100,57,72
11,0,100,75,11
11,0,100,76,26
11,0,100,77,17
11,0,100,78,28
11,0,100,79,18
11,0,100,80,26
11,0,100,81,15
11,0,100,82,85
11,0,100,83,96
11,0,100,84,27
11,1,0,1,94
11,1,0,2,1073
11,1,1,2,32
11,1,2,2,80
11,1,2,3,19
11,1,3,3,18
11,1,3,4,22
11,1,4,4,12
11,1,4,5,12
11,1,5,5,17
11,1,6,5,13
11,1,6,6,10
11,1,7,6,18
11,1,8,6,12
11,1,9,6,6
11,1,9,7,10
11,1,10,7,17
11,1,11,7,8
11,1,11,8,16
11,1,12,8,16
11,1,12,9,16
11,1,13,9,14
11,1,13,10,16
11,1,14,10,15
11,1,14,11,8
11,1,15,11,21
11,1,15,12,19
11,1,16,12,12
11,1,17,12,6
11,1,17,13,6
11,1,18,13,16
11,1,19,13,12
11,1,19,91,20
11,1,19,92,4
11,1,20,13,4
11,1,20,14,7
11,1,20,42,36
11,1,20,91,478
11,1,20,92,53
11,1,21,14,10
11,1,21,42,19
11,1,21,91,5
11,1,22,14,14
11,1,22,42,8
11,1,22,91,5
11,1,23,14,8
11,1,23,15,3
11,1,23,42,6
11,1,23,43,1
11,1,23,44,5
11,1,23,91,4
11,1,24,15,11
11,1,24,42,5
11,1,24,43,3
11,1,24,44,3
11,1,24,45,1
11,1,24,88,7
11,1,24,89,4
11,1,24,91,8
11,1,25,15,9
11,1,25,42,7
11,1,25,43,3
11,1,25,45,5
11,1,25,82,23
11,1,25,87,2
11,1,25,88,6
11,1,25,89,7
11,1,25,90,9
11,1,26,15,16
11,1,26,42,3
11,1,26,43,7
11,1,26,45,3
11,1,26,82,10
11,1,26,84,1
11,1,26,85,17
11,1,26,86,10
11,1,26,87,27
11,1,26,90,2
11,1,27,15,3
11,1,27,16,12
11,1,27,42,3
11,1,27,45,1
11,1,27,46,5
11,1,27,78,25
11,1,27,79,57
11,1,27,82,14
11,1,27,83,16
11,1,27,84,24
11,1,27,85,11
11,1,27,86,22
11,1,28,16,13
11,1,28,30,3
11,1,28,31,29
11,1,28,32,2
11,1,28,42,3
11,1,28,46,3
11,1,28,47,2
11,1,28,56,2
11,1,28,57,9
11,1,28,77,1
11,1,28,78,54
11,1,28,79,46
11,1,28,80,28
11,1,28,81,31
11,1,28,82,30
11,1,28,83,25
11,1,28,85,3
11,1,28,86,4
11,1,29,16,12
11,1,29,17,5
11,1,29,30,13
11,1,29,32,23
11,1,29,43,5
11,1,29,47,4
11,1,29,56,3
11,1,29,77,35
11,1,29,78,52
11,1,29,79,5
11,1,29,80,28
11,1,29,81,29
11,1,29,82,3
11,1,30,17,8
11,1,30,30,19
11,1,30,32,8
11,1,30,33,28
11,1,30,34,10
11,1,30,43,3
11,1,30,47,3
11,1,30,48,7
11,1,30,49,3
11,1,30,50,1
11,1,30,56,3
11,1,30,73,33
11,1,30,74,8
11,1,30,75,19
11,1,30,77,93
11,1,30,78,60
11,1,30,82,3
11,1,31,17,10
11,1,31,27,9
11,1,31,28,5
11,1,31,29,9
11,1,31,30,31
11,1,31,34,23
11,1,31,43,4
11,1,31,44,1
11,1,31,48,1
11,1,31,49,5
11,1,31,50,7
11,1,31,51,10
11,1,31,56,2
11,1,31,72,8
11,1,31,73,439
11,1,31,74,119
11,1,31,75,214
11,1,31,76,254
11,1,31,77,43
11,1,31,82,2
11,1,32,17,17
11,1,32,18,3
11,1,32,27,15
11,1,32,28,25
11,1,32,29,25
11,1,32,35,30
11,1,32,36,5
11,1,32,44,5
11,1,32,51,1
11,1,32,52,5
11,1,32,55,3
11,1,32,56,3
11,1,32,72,4099
11,1,32,73,2362
11,1,32,74,695
11,1,32,75,24
11,1,32,76,102
11,1,32,82,2
11,1,33,18,13
11,1,33,24,23
11,1,33,26,8
11,1,33,27,7
11,1,33,36,24
11,1,33,37,7
11,1,33,44,7
11,1,33,45,1
11,1,33,52,3
11,1,33,53,3
11,1,33,55,12
11,1,33,56,1
11,1,33,57,3
11,1,33,72,13355
11,1,33,73,1415
11,1,33,74,4009
11,1,33,75,86
11,1,33,76,78
11,1,33,77,39
11,1,33,82,2
11,1,34,18,16
11,1,34,19,3
11,1,34,23,8
11,1,34,24,14
11,1,34,25,16
11,1,34,26,17
11,1,34,37,15
11,1,34,45,5
11,1,34,53,5
11,1,34,56,12
11,1,34,57,3
11,1,34,69,13
11,1,34,70,65
11,1,34,71,662
11,1,34,72,28146
11,1,34,73,2724
11,1,34,74,3821
11,1,34,75,125
11,1,34,82,3
11,1,35,19,19
11,1,35,23,13
11,1,35,25,13
11,1,35,26,7
11,1,35,37,9
11,1,35,45,3
11,1,35,53,2
11,1,35,54,1
11,1,35,56,328
11,1,35,57,3
11,1,35,67,41
11,1,35,68,31
11,1,35,69,187
11,1,35,70,175
11,1,35,71,2182
11,1,35,72,55865
11,1,35,73,4230
11,1,35,74,364
11,1,35,75,173
11,1,35,82,2
11,1,36,19,10
11,1,36,20,71
11,1,36,21,28
11,1,36,22,28
11,1,36,23,16
11,1,36,37,11
11,1,36,45,1
11,1,36,46,2
11,1,36,54,3
11,1,36,56,17
11,1,36,57,13
11,1,36,67,58
11,1,36,68,138
11,1,36,69,164
11,1,36,70,1548
11,1,36,71,7338
11,1,36,72,74624
11,1,36,73,4152
11,1,36,74,1115
11,1,36,75,163
11,1,36,82,6
11,1,37,37,2
11,1,37,38,14
11,1,37,46,3
11,1,37,54,6
11,1,37,55,3
11,1,37,56,5
11,1,37,57,8
11,1,37,63,14
11,1,37,64,10
11,1,37,65,22
11,1,37,67,57
11,1,37,68,65
11,1,37,69,97
11,1,37,70,274
11,1,37,71,35646
11,1,37,72,85179
11,1,37,73,4613
11,1,37,74,1416
11,1,37,75,229
11,1,37,82,9
11,1,37,83,5
11,1,38,38,21
11,1,38,46,2
11,1,38,55,12
11,1,38,56,3
11,1,38,57,10
11,1,38,63,25
11,1,38,64,38
11,1,38,65,52
11,1,38,66,49
11,1,38,67,7
11,1,38,69,10
11,1,38,70,403
11,1,38,71,48959
11,1,38,72,121388
11,1,38,73,9204
11,1,38,74,274
11,1,38,75,96
11,1,38,76,54
11,1,38,82,2
11,1,39,39,16
11,1,39,46,3
11,1,39,55,7
11,1,39,56,7
11,1,39,57,17
11,1,39,58,4
11,1,39,63,48
11,1,39,64,31
11,1,39,67,24
11,1,39,68,41
11,1,39,69,48
11,1,39,70,717
11,1,39,71,9590
11,1,39,72,58622
11,1,39,73,6690
11,1,39,74,173
11,1,39,75,28
11,1,39,76,29
11,1,40,39,22
11,1,40,46,2
11,1,40,55,6
11,1,40,58,10
11,1,40,63,8
11,1,40,64,5
11,1,40,65,32
11,1,40,66,63
11,1,40,67,66
11,1,40,68,137
11,1,40,69,420
11,1,40,70,276
11,1,40,71,6334
11,1,40,72,20812
11,1,40,73,5216
11,1,40,74,222
11,1,40,75,60
11,1,40,76,36
11,1,40,77,17
11,1,41,39,2
11,1,41,40,9
11,1,41,46,2
11,1,41,54,34
11,1,41,55,49
11,1,41,56,2
11,1,41,58,13
11,1,41,61,14
11,1,41,62,13
11,1,41,63,63
11,1,41,64,58
11,1,41,65,75
11,1,41,66,24
11,1,41,68,26
11,1,41,69,28
11,1,41,70,317
11,1,41,71,896
11,1,41,72,6367
11,1,41,73,1867
11,1,41,74,349
11,1,41,75,108
11,1,41,76,12
11,1,41,77,126
11,1,41,80,3
11,1,41,84,1
11,1,41,85,1
11,1,41,86,4
11,1,41,88,2
11,1,41,89,8
11,1,41,90,10
11,1,42,40,16
11,1,42,46,2
11,1,42,53,19
11,1,42,54,1
11,1,42,56,24
11,1,42,58,8
11,1,42,59,1
11,1,42,60,23
11,1,42,61,74
11,1,42,62,67
11,1,42,63,4
11,1,42,65,55
11,1,42,69,26
11,1,42,70,108
11,1,42,71,532
11,1,42,72,2934
11,1,42,73,1012
11,1,42,74,278
11,1,42,76,38
11,1,42,77,10
11,1,42,78,31
11,1,42,80,12
11,1,42,84,6
11,1,42,85,7
11,1,42,86,4
11,1,42,87,3
11,1,42,88,5
11,1,42,90,5
11,1,43,40,12
11,1,43,41,24
11,1,43,46,3
11,1,43,52,7
11,1,43,53,21
11,1,43,56,24
11,1,43,57,2
11,1,43,58,12
11,1,43,59,7
11,1,43,60,95
11,1,43,69,41
11,1,43,70,157
11,1,43,71,982
11,1,43,72,538
11,1,43,73,490
11,1,43,74,203
11,1,43,76,59
11,1,43,78,19
11,1,43,79,11
11,1,43,80,13
11,1,43,83,1
11,1,43,84,3
11,1,43,87,7
11,1,43,88,2
11,1,43,90,3
11,1,44,41,10
11,1,44,42,4
11,1,44,46,2
11,1,44,51,23
11,1,44,52,30
11,1,44,57,43
11,1,44,58,74
11,1,44,59,74
11,1,44,60,17
11,1,44,69,77
11,1,44,70,100
11,1,44,71,351
11,1,44,72,371
11,1,44,73,250
11,1,44,74,98
11,1,44,76,42
11,1,44,77,50
11,1,44,78,2
11,1,44,79,49
11,1,44,80,31
11,1,44,83,3
11,1,44,90,4
11,1,45,42,10
11,1,45,46,4
11,1,45,50,5
11,1,45,51,14
11,1,45,58,6
11,1,45,69,26
11,1,45,70,25
11,1,45,71,113
11,1,45,72,132
11,1,45,73,380
11,1,45,74,33
11,1,45,75,10
11,1,45,77,90
11,1,45,78,90
11,1,45,79,21
11,1,45,80,1
11,1,45,83,3
11,1,45,90,3
11,1,46,42,23
11,1,46,43,28
11,1,46,44,32
11,1,46,45,34
11,1,46,46,6
11,1,46,47,34
11,1,46,48,36
11,1,46,49,41
11,1,46,50,31
11,1,46,58,5
11,1,46,69,23
11,1,46,70,6
11,1,46,73,140
11,1,46,74,34
11,1,46,75,45
11,1,46,77,20
11,1,46,78,22
11,1,46,79,36
11,1,46,80,45
11,1,46,81,1
11,1,46,83,5
11,1,46,91,3
11,1,47,46,54
11,1,47,47,1
11,1,47,49,8
11,1,47,58,5
11,1,47,69,14
11,1,47,70,9
11,1,47,72,3
11,1,47,73,229
11,1,47,74,33
11,1,47,75,26
11,1,47,76,32
11,1,47,77,82
11,1,47,78,10
11,1,47,79,13
11,1,47,80,11
11,1,47,81,14
11,1,47,82,19
11,1,47,83,1
11,1,47,91,3
11,1,48,46,10
11,1,48,49,9
11,1,48,58,7
11,1,48,69,18
11,1,48,70,9
11,1,48,72,64
11,1,48,73,109
11,1,48,74,51
11,1,48,75,10
11,1,48,76,24
11,1,48,77,2
11,1,48,78,4
11,1,48,79,21
11,1,48,80,18
11,1,48,81,28
11,1,48,82,26
11,1,48,91,3
11,1,49,45,17
11,1,49,46,28
11,1,49,49,43
11,1,49,50,60
11,1,49,58,4
11,1,49,69,31
11,1,49,70,9
11,1,49,72,30
11,1,49,73,212
11,1,49,74,47
11,1,49,75,2
11,1,49,76,22
11,1,49,79,16
11,1,49,80,6
11,1,49,82,38
11,1,49,83,6
11,1,49,91,3
11,1,50,44,9
11,1,50,45,44
11,1,50,46,5
11,1,50,47,2
11,1,50,58,6
11,1,50,69,11
11,1,50,70,3
11,1,50,71,6
11,1,50,72,46
11,1,50,73,46
11,1,50,74,59
11,1,50,75,95
11,1,50,76,21
11,1,50,79,10
11,1,50,80,7
11,1,50,82,21
11,1,50,83,7
11,1,50,91,4
11,1,51,47,3
11,1,51,57,4
11,1,51,58,3
11,1,51,69,16
11,1,51,71,3
11,1,51,72,37
11,1,51,73,20
11,1,51,74,88
11,1,51,75,12
11,1,51,76,136
11,1,51,79,7
11,1,51,80,7
11,1,51,82,20
11,1,51,83,13
11,1,51,84,4
11,1,51,85,12
11,1,51,91,11
11,1,51,92,8
11,1,52,47,4
11,1,52,57,5
11,1,52,58,1
11,1,52,69,18
11,1,52,72,44
11,1,52,74,29
11,1,52,75,43
11,1,52,76,5
11,1,52,79,8
11,1,52,80,6
11,1,52,81,5
11,1,52,82,2
11,1,52,83,53
11,1,52,84,4
11,1,52,85,11
11,1,52,91,3
11,1,53,47,4
11,1,53,57,6
11,1,53,69,15
11,1,53,72,116
11,1,53,75,105
11,1,53,76,12
11,1,53,79,8
11,1,53,80,6
11,1,53,81,7
11,1,53,83,35
11,1,53,85,4
11,1,54,47,4
11,1,54,57,7
11,1,54,69,14
11,1,54,72,52
11,1,54,73,14
11,1,54,75,46
11,1,54,76,7
11,1,54,79,8
11,1,54,80,8
11,1,54,81,7
11,1,54,83,513
11,1,54,84,2
11,1,55,47,3
11,1,55,57,7
11,1,55,69,13
11,1,55,73,44
11,1,55,74,23
11,1,55,75,13
11,1,55,79,11
11,1,55,80,6
11,1,55,81,7
11,1,56,47,3
11,1,56,57,5
11,1,56,58,2
11,1,56,69,13
11,1,56,73,39
11,1,56,74,2
11,1,56,75,3
11,1,56,79,8
11,1,56,80,10
11,1,56,81,4
11,1,57,47,2
11,1,57,58,6
11,1,57,69,13
11,1,57,73,120
11,1,57,74,32
11,1,57,75,4
11,1,57,79,2
11,1,57,80,79
11,1,58,47,3
11,1,58,57,5
11,1,58,69,13
11,1,58,73,38
11,1,58,74,10
11,1,58,75,4
11,1,58,76,1
11,1,58,80,27
11,1,59,46,3
11,1,59,47,2
11,1,59,57,3
11,1,59,58,4
11,1,59,69,16
11,1,59,73,38
11,1,59,74,24
11,1,59,76,3
11,1,59,80,47
11,1,60,46,2
11,1,60,58,5
11,1,60,69,5
11,1,60,70,10
11,1,60,73,43
11,1,60,76,3
11,1,60,80,806
11,1,61,46,4
11,1,61,58,7
11,1,61,69,5
11,1,61,73,211
11,1,61,74,1
11,1,61,76,3
11,1,62,46,3
11,1,62,58,5
11,1,62,69,9
11,1,62,73,3
11,1,62,74,26
11,1,62,76,7
11,1,63,46,1
11,1,63,47,5
11,1,63,58,5
11,1,63,69,10
11,1,63,74,370
11,1,63,76,3
11,1,64,47,11
11,1,64,48,1
11,1,64,58,5
11,1,64,69,7
11,1,64,74,19
11,1,64,77,9
11,1,65,48,5
11,1,65,58,4
11,1,65,74,17
11,1,65,77,18
11,1,66,48,3
11,1,66,58,5
11,1,66,74,27
11,1,67,48,3
11,1,67,58,5
11,1,67,74,46
11,1,68,48,4
11,1,68,58,5
11,1,68,74,18
11,1,69,48,4
11,1,69,58,6
11,1,69,73,10
11,1,69,74,13
11,1,70,48,3
11,1,70,58,5
11,1,70,73,8
11,1,70,74,16
11,1,71,48,2
11,1,71,49,3
11,1,71,58,10
11,1,71,72,4
11,1,71,73,6
11,1,71,74,20
11,1,72,49,9
11,1,72,50,8
11,1,72,58,2
11,1,72,59,4
11,1,72,72,9
11,1,72,74,18
11,1,73,51,8
11,1,73,58,7
11,1,73,59,1
11,1,73,72,6
11,1,73,74,9
11,1,73,75,7
11,1,73,76,2
11,1,74,52,6
11,1,74,53,5
11,1,74,58,8
11,1,74,72,5
11,1,74,75,26
11,1,74,76,7
11,1,75,52,3
11,1,75,53,7
11,1,75,57,7
11,1,75,58,15
11,1,75,72,4
11,1,75,75,9
11,1,75,76,14
11,1,76,53,1
11,1,76,54,2
11,1,76,57,5
11,1,76,72,2
11,1,76,75,8
11,1,77,54,8
11,1,77,55,2
11,1,77,57,6
11,1,77,75,10
11,1,78,55,3
11,1,78,57,5
11,1,78,75,16
11,1,79,55,5
11,1,79,56,2
11,1,79,57,3
11,1,79,75,14
11,1,80,55,3
11,1,80,56,5
11,1,80,75,14
11,1,81,55,3
11,1,81,56,6
11,1,81,75,22
11,1,82,56,6
11,1,82,57,2
11,1,82,75,21
11,1,83,56,23
11,1,83,57,6
11,1,83,58,8
11,1,83,75,22
11,1,84,56,6
11,1,84,57,1
11,1,84,58,3
11,1,84,75,24
11,1,85,56,4
11,1,85,58,6
11,1,85,75,19
11,1,86,56,5
11,1,86,58,47
11,1,86,75,15
11,1,87,56,6
11,1,87,58,11
11,1,87,75,15
11,1,88,56,4
11,1,88,58,3
11,1,88,75,14
11,1,89,56,2
11,1,89,57,5
11,1,89,58,18
11,1,89,75,15
11,1,90,57,18
11,1,90,58,4
11,1,90,75,13
11,1,91,57,4
11,1,91,58,1
11,1,91,75,13
11,1,92,56,2
11,1,92,75,11
11,1,93,56,1
11,1,93,57,2
11,1,93,75,4
11,1,93,76,7
11,1,94,55,6
11,1,94,56,2
11,1,94,75,3
11,1,94,76,8
11,1,95,55,9
11,1,95,56,5
11,1,95,75,15
11,1,96,56,11
11,1,96,75,11
11,1,97,56,11
11,1,97,75,14
11,1,98,56,1
11,1,98,75,2
11,1,98,76,68
11,1,99,76,20
11,1,100,76,14
11,1,100,77,30
11,1,100,78,27
11,1,100,79,20
11,2,21,87,30
11,2,22,87,2
11,2,22,88,3
11,2,23,88,10
11,2,24,88,10
11,2,24,89,3
11,2,24,91,5
11,2,25,83,14
11,2,25,87,3
11,2,25,88,6
11,2,25,89,5
11,2,25,90,7
11,2,25,91,3
11,2,25,92,2
11,2,25,93,5
11,2,25,94,2
11,2,26,78,30
11,2,26,79,147
11,2,26,82,40
11,2,26,83,6
11,2,26,84,2
11,2,26,85,10
11,2,26,86,8
11,2,26,87,13
11,2,26,90,1
11,2,26,92,5
11,2,26,93,5
11,2,26,94,5
11,2,27,78,75
11,2,27,79,349
11,2,27,80,13
11,2,27,82,24
11,2,27,83,15
11,2,27,84,14
11,2,27,85,5
11,2,27,86,7
11,2,27,94,5
11,2,28,77,34
11,2,28,78,133
11,2,28,79,58
11,2,28,80,38
11,2,28,81,46
11,2,28,82,25
11,2,28,83,10
11,2,28,94,4
11,2,28,95,8
11,2,29,76,20
11,2,29,77,44
11,2,29,78,117
11,2,29,79,8
11,2,29,80,36
11,2,29,81,39
11,2,29,82,6
11,2,29,95,5
11,2,30,73,71
11,2,30,74,67
11,2,30,75,84
11,2,30,76,23
11,2,30,77,168
11,2,30,78,134
11,2,30,80,7
11,2,30,81,135
11,2,30,82,2
11,2,30,95,5
11,2,31,72,50
11,2,31,73,600
11,2,31,74,153
11,2,31,75,265
11,2,31,76,411
11,2,31,77,99
11,2,31,82,3
11,2,31,95,3
11,2,31,96,3
11,2,32,72,4372
11,2,32,73,2694
11,2,32,74,616
11,2,32,75,6
11,2,32,76,101
11,2,32,82,2
11,2,32,96,7
11,2,33,71,5
11,2,33,72,12994
11,2,33,73,1596
11,2,33,74,4376
11,2,33,75,80
11,2,33,76,67
11,2,33,77,13
11,2,33,82,2
11,2,33,95,13
11,2,33,96,4
11,2,34,56,35
11,2,34,57,19
11,2,34,69,5
11,2,34,70,118
11,2,34,71,917
11,2,34,72,26726
11,2,34,73,3131
11,2,34,74,4127
11,2,34,75,134
11,2,34,82,3
11,2,34,93,29
11,2,34,94,20
11,2,34,95,20
11,2,34,96,19
11,2,34,98,2
11,2,35,57,16
11,2,35,60,70
11,2,35,61,6
11,2,35,67,1
11,2,35,68,72
11,2,35,69,113
11,2,35,70,69
11,2,35,71,2252
11,2,35,72,55964
11,2,35,73,4750
11,2,35,74,396
11,2,35,75,114
11,2,35,76,13
11,2,35,82,2
11,2,35,92,8
11,2,35,93,6
11,2,35,94,11
11,2,35,96,40
11,2,35,97,130
11,2,35,98,26
11,2,36,57,15
11,2,36,60,13
11,2,36,67,13
11,2,36,68,53
11,2,36,69,249
11,2,36,70,533
11,2,36,71,7363
11,2,36,72,75197
11,2,36,73,4442
11,2,36,74,1077
11,2,36,75,102
11,2,36,82,3
11,2,36,92,13
11,2,36,97,104
11,2,36,98,3
11,2,37,57,9
11,2,37,66,32
11,2,37,67,45
11,2,37,68,45
11,2,37,69,34
11,2,37,70,360
11,2,37,71,35585
11,2,37,72,86725
11,2,37,73,4616
11,2,37,74,1614
11,2,37,75,322
11,2,37,76,14
11,2,37,82,10
11,2,37,83,21
11,2,37,92,12
11,2,37,98,4
11,2,38,57,7
11,2,38,64,6
11,2,38,65,35
11,2,38,66,45
11,2,38,67,8
11,2,38,69,33
11,2,38,70,570
11,2,38,71,46659
11,2,38,72,127169
11,2,38,73,8926
11,2,38,74,201
11,2,38,75,154
11,2,38,76,88
11,2,38,82,12
11,2,38,91,19
11,2,38,92,18
11,2,38,98,4
11,2,39,57,11
11,2,39,58,2
11,2,39,64,8
11,2,39,65,6
11,2,39,67,30
11,2,39,68,6
11,2,39,69,11
11,2,39,70,507
11,2,39,71,9280
11,2,39,72,60262
11,2,39,73,6940
11,2,39,74,295
11,2,39,75,1
11,2,39,76,47
11,2,39,77,7
11,2,39,91,10
11,2,39,98,4
11,2,40,58,12
11,2,40,61,140
11,2,40,63,8
11,2,40,64,7
11,2,40,65,47
11,2,40,66,76
11,2,40,67,73
11,2,40,68,184
11,2,40,69,251
11,2,40,70,553
11,2,40,71,6667
11,2,40,72,20786
11,2,40,73,4571
11,2,40,74,368
11,2,40,75,24
11,2,40,76,76
11,2,40,77,21
11,2,40,90,16
11,2,40,91,4
11,2,40,98,4
11,2,41,54,24
11,2,41,55,29
11,2,41,56,2
11,2,41,58,22
11,2,41,61,42
11,2,41,62,15
11,2,41,63,61
11,2,41,64,60
11,2,41,65,94
11,2,41,66,27
11,2,41,67,8
11,2,41,68,100
11,2,41,69,54
11,2,41,70,294
11,2,41,71,1660
11,2,41,72,6393
11,2,41,73,2608
11,2,41,74,492
11,2,41,75,110
11,2,41,76,9
11,2,41,77,64
11,2,41,84,4
11,2,41,85,5
11,2,41,86,16
11,2,41,88,8
11,2,41,89,29
11,2,41,90,20
11,2,41,98,6
11,2,42,53,10
11,2,42,54,6
11,2,42,56,12
11,2,42,57,8
11,2,42,58,8
11,2,42,60,18
11,2,42,61,69
11,2,42,62,62
11,2,42,63,3
11,2,42,65,97
11,2,42,67,23
11,2,42,68,360
11,2,42,69,28
11,2,42,70,101
11,2,42,71,752
11,2,42,72,3182
11,2,42,73,1453
11,2,42,74,754
11,2,42,75,29
11,2,42,76,34
11,2,42,77,12
11,2,42,78,13
11,2,42,79,7
11,2,42,84,22
11,2,42,85,25
11,2,42,86,16
11,2,42,87,10
11,2,42,88,18
11,2,42,98,6
11,2,43,52,3
11,2,43,53,9
11,2,43,54,8
11,2,43,56,13
11,2,43,57,7
11,2,43,58,9
11,2,43,59,8
11,2,43,60,36
11,2,43,61,4
11,2,43,65,16
11,2,43,66,77
11,2,43,67,264
11,2,43,69,82
11,2,43,70,150
11,2,43,71,1616
11,2,43,72,583
11,2,43,73,515
11,2,43,74,350
11,2,43,76,206
11,2,43,77,4
11,2,43,78,25
11,2,43,79,45
11,2,43,83,2
11,2,43,84,11
11,2,43,87,23
11,2,43,88,9
11,2,43,98,5
11,2,44,51,12
11,2,44,52,15
11,2,44,54,4
11,2,44,57,23
11,2,44,58,58
11,2,44,59,52
11,2,44,60,10
11,2,44,61,3
11,2,44,65,21
11,2,44,66,378
11,2,44,69,213
11,2,44,70,58
11,2,44,71,386
11,2,44,72,127
11,2,44,73,363
11,2,44,74,81
11,2,44,76,36
11,2,44,77,35
11,2,44,78,4
11,2,44,79,51
11,2,44,83,11
11,2,44,98,3
11,2,45,47,2
11,2,45,50,2
11,2,45,51,7
11,2,45,53,7
11,2,45,54,2
11,2,45,58,6
11,2,45,61,3
11,2,45,64,25
11,2,45,65,39
11,2,45,66,235
11,2,45,69,18
11,2,45,70,35
11,2,45,71,68
11,2,45,72,85
11,2,45,73,420
11,2,45,74,29
11,2,45,75,20
11,2,45,77,71
11,2,45,78,82
11,2,45,79,42
11,2,45,83,9
11,2,45,98,18
11,2,46,47,34
11,2,46,48,74
11,2,46,49,17
11,2,46,50,17
11,2,46,53,8
11,2,46,58,5
11,2,46,61,2
11,2,46,62,2
11,2,46,64,76
11,2,46,65,31
11,2,46,66,18
11,2,46,68,11
11,2,46,69,12
11,2,46,70,17
11,2,46,71,5
11,2,46,73,305
11,2,46,74,26
11,2,46,75,19
11,2,46,77,15
11,2,46,78,9
11,2,46,79,46
11,2,46,80,50
11,2,46,81,3
11,2,46,83,16
11,2,46,98,5
11,2,47,46,26
11,2,47,47,161
11,2,47,53,5
11,2,47,57,6
11,2,47,58,8
11,2,47,62,42
11,2,47,63,683
11,2,47,64,50
11,2,47,65,23
11,2,47,66,27
11,2,47,67,20
11,2,47,68,53
11,2,47,71,5
11,2,47,72,77
11,2,47,73,127
11,2,47,74,24
11,2,47,75,32
11,2,47,76,28
11,2,47,77,55
11,2,47,79,3
11,2,47,81,19
11,2,47,82,32
11,2,47,83,5
11,2,47,98,4
11,2,48,46,6
11,2,48,47,8
11,2,48,53,5
11,2,48,55,9
11,2,48,56,14
11,2,48,57,8
11,2,48,58,3
11,2,48,62,5
11,2,48,63,5
11,2,48,65,38
11,2,48,66,20
11,2,48,67,54
11,2,48,68,7
11,2,48,72,21
11,2,48,73,82
11,2,48,74,25
11,2,48,75,42
11,2,48,76,4
11,2,48,77,38
11,2,48,79,3
11,2,48,81,38
11,2,48,82,24
11,2,48,98,7
11,2,49,44,4
11,2,49,45,9
11,2,49,46,25
11,2,49,47,33
11,2,49,48,53
11,2,49,53,11
11,2,49,55,20
11,2,49,58,3
11,2,49,63,10
11,2,49,64,5
11,2,49,65,64
11,2,49,66,21
11,2,49,67,3
11,2,49,72,22
11,2,49,73,128
11,2,49,74,37
11,2,49,75,36
11,2,49,77,7
11,2,49,78,12
11,2,49,79,3
11,2,49,82,13
11,2,49,83,5
11,2,49,98,6
11,2,50,44,133
11,2,50,45,25
11,2,50,47,1
11,2,50,48,44
11,2,50,53,11
11,2,50,58,3
11,2,50,62,26
11,2,50,63,3
11,2,50,64,21
11,2,50,65,45
11,2,50,66,30
11,2,50,72,46
11,2,50,73,12
11,2,50,74,41
11,2,50,75,99
11,2,50,78,30
11,2,50,79,2
11,2,50,82,15
11,2,50,83,150
11,2,50,98,6
11,2,51,44,25
11,2,51,48,34
11,2,51,57,2
11,2,51,58,2
11,2,51,62,57
11,2,51,63,7
11,2,51,64,8
11,2,51,65,14
11,2,51,66,17
